Security,SPX Index,
Start Date,12/30/27 0:00,
End Date,4/4/24 0:00,
Period,D,
Currency,USD,
,,
Date,PX_LAST,PX_VOLUME
2020-11-23,3577.59,606117867
2020-11-20,3557.54,633570948
2020-11-19,3581.87,578426915
2020-11-18,3567.79,629084783
2020-11-17,3609.53,605174887
2020-11-16,3626.91,723504475
2020-11-13,3585.15,534057352
2020-11-12,3537.01,590952415
2020-11-11,3572.66,605452917
2020-11-10,3545.53,840924044
2020-11-09,3550.5,1190510480
2020-11-06,3509.44,537798226
2020-11-05,3510.45,611197626
2020-11-04,3443.44,734881227
2020-11-03,3369.16,577259081
2020-11-02,3310.24,637569959
2020-10-30,3269.96,845497980
2020-10-29,3310.11,659853363
2020-10-28,3271.03,774474596
2020-10-27,3390.68,559489256
2020-10-26,3400.97,587566793
2020-10-23,3465.39,492276706
2020-10-22,3453.49,550346615
2020-10-21,3435.56,517460300
2020-10-20,3443.12,492245323
2020-10-19,3426.92,574726743
2020-10-16,3483.81,611953287
2020-10-15,3483.34,491315877
2020-10-14,3488.67,511998911
2020-10-13,3511.93,550320575
2020-10-12,3534.22,582962262
2020-10-09,3477.13,566334825
2020-10-08,3446.83,512431318
2020-10-07,3419.45,537482963
2020-10-06,3360.95,621769280
2020-10-05,3408.63,551280001
2020-10-02,3348.44,585678771
2020-10-01,3380.8,587527756
2020-09-30,3363,776233965
2020-09-29,3335.47,455834230
2020-09-28,3351.6,592684570
2020-09-25,3298.46,545375720
2020-09-24,3246.59,596712630
2020-09-23,3236.92,683970004
2020-09-22,3315.57,662841236
2020-09-21,3281.06,864396886
2020-09-18,3319.47,1873495751
2020-09-17,3357.01,774823903
2020-09-16,3385.49,763615740
2020-09-15,3401.2,601889138
2020-09-14,3383.54,625988210
2020-09-11,3340.97,613821897
2020-09-10,3339.19,659201244
2020-09-09,3398.96,677126691
2020-09-08,3331.84,838806293
2020-09-04,3426.96,795277481
2020-09-03,3455.06,821258406
2020-09-02,3580.84,655400187
2020-09-01,3526.65,557623840
2020-08-31,3500.31,765493717
2020-08-28,3508.01,526053775
2020-08-27,3484.55,534303737
2020-08-26,3478.73,484306018
2020-08-25,3443.62,460443965
2020-08-24,3431.28,553925029
2020-08-21,3397.16,571644034
2020-08-20,3385.51,460783572
2020-08-19,3374.85,503452702
2020-08-18,3389.78,453925232
2020-08-17,3381.99,489813809
2020-08-14,3372.85,430449295
2020-08-13,3373.43,472249676
2020-08-12,3380.35,532752781
2020-08-11,3333.69,653971003
2020-08-10,3360.47,596039843
2020-08-07,3351.28,529715837
2020-08-06,3349.16,539314712
2020-08-05,3327.77,571356958
2020-08-04,3306.51,552035313
2020-08-03,3294.61,587010888
2020-07-31,3271.12,946651266
2020-07-30,3246.22,545268680
2020-07-29,3258.44,558845159
2020-07-28,3218.44,485107250
2020-07-27,3239.41,554595790
2020-07-24,3215.63,573324661
2020-07-23,3235.66,629465030
2020-07-22,3276.02,549796664
2020-07-21,3257.3,594082165
2020-07-20,3251.84,543165349
2020-07-17,3224.73,613258826
2020-07-16,3215.57,516392554
2020-07-15,3226.56,662385854
2020-07-14,3197.52,642171870
2020-07-13,3155.22,669535136
2020-07-10,3185.04,551891752
2020-07-09,3152.05,618475892
2020-07-08,3169.94,592628138
2020-07-07,3145.32,574607294
2020-07-06,3179.72,620412540
2020-07-02,3130.01,587877738
2020-07-01,3115.86,611490959
2020-06-30,3100.29,803385927
2020-06-29,3053.24,612981450
2020-06-26,3009.05,1537463295
2020-06-25,3083.76,661457084
2020-06-24,3050.33,788986760
2020-06-23,3131.29,708016503
2020-06-22,3117.86,709123735
2020-06-19,3097.74,2263049332
2020-06-18,3115.34,646183328
2020-06-17,3113.49,644978627
2020-06-16,3124.74,807726824
2020-06-15,3066.59,785779880
2020-06-12,3041.31,801367164
2020-06-11,3002.1,947088300
2020-06-10,3190.14,771297979
2020-06-09,3207.18,713443262
2020-06-08,3232.39,804790515
2020-06-05,3193.93,1015182134
2020-06-04,3112.35,784969099
2020-06-03,3122.87,664131047
2020-06-02,3080.82,638748969
2020-06-01,3055.73,539492642
2020-05-29,3044.31,1607090388
2020-05-28,3029.73,691715314
2020-05-27,3036.13,740053186
2020-05-26,2991.77,757844792
2020-05-22,2955.45,452308586
2020-05-21,2948.51,585595360
2020-05-20,2971.61,589509705
2020-05-19,2922.94,581011266
2020-05-18,2953.91,800533514
2020-05-15,2863.7,1024342720
2020-05-14,2852.5,706517143
2020-05-13,2820,761340552
2020-05-12,2870.12,595423642
2020-05-11,2930.32,595622531
2020-05-08,2929.8,566651754
2020-05-07,2881.19,618126081
2020-05-06,2848.42,596637737
2020-05-05,2868.44,613338394
2020-05-04,2842.74,650836137
2020-05-01,2830.71,657506857
2020-04-30,2912.43,1061916384
2020-04-29,2939.51,826374125
2020-04-28,2863.39,670940933
2020-04-27,2878.48,610804555
2020-04-24,2836.74,718657747
2020-04-23,2797.8,677686455
2020-04-22,2799.31,668873157
2020-04-21,2736.56,747021645
2020-04-20,2823.16,706781951
2020-04-17,2874.56,959584402
2020-04-16,2799.55,753452464
2020-04-15,2783.36,730687071
2020-04-14,2846.06,743625312
2020-04-13,2761.63,721112241
2020-04-09,2789.82,961378961
2020-04-08,2749.98,801026832
2020-04-07,2659.41,968741223
2020-04-06,2663.68,1042822119
2020-04-03,2488.65,925587154
2020-04-02,2526.9,894982891
2020-04-01,2470.5,909256993
2020-03-31,2584.59,1223385239
2020-03-30,2626.65,856128675
2020-03-27,2541.47,916669339
2020-03-26,2630.07,1102835603
2020-03-25,2475.56,1249729967
2020-03-24,2447.33,1217256349
2020-03-23,2237.4,1128845260
2020-03-20,2304.92,1712397273
2020-03-19,2409.39,1128760287
2020-03-18,2398.1,1313314132
2020-03-17,2529.19,1333782991
2020-03-16,2386.13,1340847421
2020-03-13,2711.02,1377727520
2020-03-12,2480.64,1432304966
2020-03-11,2741.38,1122243487
2020-03-10,2882.23,1159349137
2020-03-09,2746.56,1310723103
2020-03-06,2972.37,1069655941
2020-03-05,3023.94,910652768
2020-03-04,3130.12,852867217
2020-03-03,3003.37,1146478283
2020-03-02,3090.23,1125426198
2020-02-28,2954.22,1663860666
2020-02-27,2978.76,1135994401
2020-02-26,3116.39,836587088
2020-02-25,3128.21,890696494
2020-02-24,3225.89,791106187
2020-02-21,3337.75,680523110
2020-02-20,3373.23,539161801
2020-02-19,3386.15,469249670
2020-02-18,3370.29,543398456
2020-02-14,3380.16,476855596
2020-02-13,3373.94,515936017
2020-02-12,3379.45,535533382
2020-02-11,3357.75,471668588
2020-02-10,3352.09,488488621
2020-02-07,3327.71,507416780
2020-02-06,3345.78,553907100
2020-02-05,3334.69,608121958
2020-02-04,3297.59,591876110
2020-02-03,3248.92,598835776
2020-01-31,3225.52,875679107
2020-01-30,3283.66,578126695
2020-01-29,3273.4,540373645
2020-01-28,3276.24,528076616
2020-01-27,3243.63,605359533
2020-01-24,3295.47,558038749
2020-01-23,3325.54,575204996
2020-01-22,3321.75,525750950
2020-01-21,3320.79,643282954
2020-01-17,3329.62,718131260
2020-01-16,3316.81,506723004
2020-01-15,3289.29,498362684
2020-01-14,3283.15,557099156
2020-01-13,3288.13,487943076
2020-01-10,3265.35,453658958
2020-01-09,3274.7,505064644
2020-01-08,3253.05,542641238
2020-01-07,3237.18,499721948
2020-01-06,3246.28,575576705
2020-01-03,3234.85,509241848
2020-01-02,3257.85,517131498
2019-12-31,3230.78,431595893
2019-12-30,3221.29,344987511
2019-12-27,3240.02,335876636
2019-12-26,3239.91,316662796
2019-12-24,3223.38,170793796
2019-12-23,3224.01,467684564
2019-12-20,3221.22,1760995206
2019-12-19,3205.37,592606963
2019-12-18,3191.14,598958742
2019-12-17,3192.52,568033435
2019-12-16,3191.45,640194352
2019-12-13,3168.8,505261345
2019-12-12,3168.57,575875664
2019-12-11,3141.63,472523605
2019-12-10,3132.52,460145225
2019-12-09,3135.96,468488007
2019-12-06,3145.91,489116706
2019-12-05,3117.43,462499605
2019-12-04,3112.76,528372221
2019-12-03,3093.2,557374678
2019-12-02,3113.87,497591273
2019-11-29,3140.98,286602291
2019-11-27,3153.63,421853938
2019-11-26,3140.52,986041660
2019-11-25,3133.64,513728761
2019-11-22,3110.29,418027927
2019-11-21,3103.54,476836171
2019-11-20,3108.46,756408988
2019-11-19,3120.18,513153035
2019-11-18,3122.03,521730492
2019-11-15,3120.46,579104868
2019-11-14,3096.63,408390424
2019-11-13,3094.04,454607412
2019-11-12,3091.84,434953689
2019-11-11,3087.01,366044400
2019-11-08,3093.08,460757054
2019-11-07,3085.18,566117910
2019-11-06,3076.78,544288522
2019-11-05,3074.62,585634570
2019-11-04,3078.27,524848878
2019-11-01,3066.91,510301237
2019-10-31,3037.56,673060009
2019-10-30,3046.77,486270335
2019-10-29,3036.89,451403455
2019-10-28,3039.42,463026111
2019-10-25,3022.55,464691325
2019-10-24,3010.29,487778413
2019-10-23,3004.52,468175599
2019-10-22,2995.99,456454506
2019-10-21,3006.72,488376210
2019-10-18,2986.2,629007999
2019-10-17,2997.95,424674621
2019-10-16,2989.69,474187297
2019-10-15,2995.68,424302970
2019-10-14,2966.15,385116809
2019-10-11,2970.27,543535029
2019-10-10,2938.13,449257556
2019-10-09,2919.4,392191350
2019-10-08,2893.06,486681493
2019-10-07,2938.79,464173131
2019-10-04,2952.01,450077902
2019-10-03,2910.63,490037007
2019-10-02,2887.61,605438170
2019-10-01,2940.25,487737183
2019-09-30,2976.74,496904390
2019-09-27,2961.79,477747416
2019-09-26,2977.62,452508818
2019-09-25,2984.87,510070023
2019-09-24,2966.6,599469001
2019-09-23,2991.78,475428043
2019-09-20,2992.07,1610555637
2019-09-19,3006.79,466918496
2019-09-18,3006.73,506970627
2019-09-17,3005.7,478756144
2019-09-16,2997.96,503095882
2019-09-13,3007.39,491998481
2019-09-12,3009.57,556338228
2019-09-11,3000.93,523074343
2019-09-10,2979.39,575489940
2019-09-09,2978.43,537167489
2019-09-06,2978.71,445306999
2019-09-05,2976,535529513
2019-09-04,2937.78,449778606
2019-09-03,2906.27,489524393
2019-08-30,2926.46,532980531
2019-08-29,2924.58,421202599
2019-08-28,2887.94,442743559
2019-08-27,2869.16,558676392
2019-08-26,2878.38,463912564
2019-08-23,2847.11,700619550
2019-08-22,2922.95,430434567
2019-08-21,2924.43,399340157
2019-08-20,2900.51,451459948
2019-08-19,2923.65,497584853
2019-08-16,2888.68,591597576
2019-08-15,2847.6,585071376
2019-08-14,2840.6,692631694
2019-08-13,2926.32,563420961
2019-08-12,2883.75,399101617
2019-08-09,2918.65,500491414
2019-08-08,2938.09,653657391
2019-08-07,2883.98,633122957
2019-08-06,2881.77,588942375
2019-08-05,2844.74,766359274
2019-08-02,2932.05,580375737
2019-08-01,2953.56,675595461
2019-07-31,2980.38,818335560
2019-07-30,3013.18,445105355
2019-07-29,3020.97,439791578
2019-07-26,3025.86,467251910
2019-07-25,3003.67,535005428
2019-07-24,3019.56,511237434
2019-07-23,3005.47,442632985
2019-07-22,2985.03,454754463
2019-07-19,2976.61,542235630
2019-07-18,2995.11,462670449
2019-07-17,2984.42,450359991
2019-07-16,3004.04,429795268
2019-07-15,3014.3,443283504
2019-07-12,3013.77,422619276
2019-07-11,2999.91,433609504
2019-07-10,2993.07,428395107
2019-07-09,2979.63,430659676
2019-07-08,2975.95,439398597
2019-07-05,2990.41,357588829
2019-07-03,2995.82,326856578
2019-07-02,2973.01,434838341
2019-07-01,2964.33,527362600
2019-06-28,2941.76,1133181867
2019-06-27,2924.92,441949422
2019-06-26,2913.78,553477142
2019-06-25,2917.38,545010696
2019-06-24,2945.35,499305728
2019-06-21,2950.46,1423703583
2019-06-20,2954.18,576775899
2019-06-19,2926.46,527372080
2019-06-18,2917.75,514367010
2019-06-17,2889.67,426463784
2019-06-14,2886.98,433947868
2019-06-13,2891.64,438698518
2019-06-12,2879.84,410704592
2019-06-11,2885.72,579421044
2019-06-10,2886.73,484195735
2019-06-07,2873.34,483825470
2019-06-06,2843.49,539033231
2019-06-05,2826.15,544464440
2019-06-04,2803.27,597988580
2019-06-03,2744.45,679951656
2019-05-31,2752.06,591092195
2019-05-30,2788.86,411329242
2019-05-29,2783.02,539210768
2019-05-28,2802.39,947941654
2019-05-24,2826.06,399877052
2019-05-23,2822.24,577204331
2019-05-22,2856.27,432635196
2019-05-21,2864.36,475932198
2019-05-20,2840.23,510201802
2019-05-17,2859.53,566146621
2019-05-16,2876.32,502289680
2019-05-15,2850.96,486172172
2019-05-14,2834.41,522835289
2019-05-13,2811.87,638798515
2019-05-10,2881.4,529803868
2019-05-09,2870.72,544559863
2019-05-08,2879.42,525766104
2019-05-07,2884.05,632872756
2019-05-06,2932.47,499639973
2019-05-03,2945.64,499665800
2019-05-02,2917.52,532680924
2019-05-01,2923.73,566350765
2019-04-30,2945.83,676027330
2019-04-29,2943.03,477408598
2019-04-26,2939.88,541398134
2019-04-25,2926.17,538125643
2019-04-24,2927.25,526905767
2019-04-23,2933.68,536917942
2019-04-22,2907.97,448890622
2019-04-18,2905.03,608523857
2019-04-17,2900.45,587760797
2019-04-16,2907.06,495695074
2019-04-15,2905.58,457842508
2019-04-12,2907.41,505162651
2019-04-11,2888.32,415962882
2019-04-10,2888.21,401127827
2019-04-09,2878.2,448236943
2019-04-08,2895.77,468429129
2019-04-05,2892.74,472262239
2019-04-04,2879.39,444465997
2019-04-03,2873.4,597904878
2019-04-02,2867.24,473309122
2019-04-01,2867.19,528797169
2019-03-29,2834.4,670334840
2019-03-28,2815.44,453489392
2019-03-27,2805.37,514309265
2019-03-26,2818.46,530159646
2019-03-25,2798.36,503990217
2019-03-22,2800.71,662539137
2019-03-21,2854.88,611734555
2019-03-20,2824.23,624364081
2019-03-19,2832.57,682995030
2019-03-18,2832.94,608985247
2019-03-15,2822.48,1843388633
2019-03-14,2808.48,611507204
2019-03-13,2810.92,617202593
2019-03-12,2791.52,545868619
2019-03-11,2783.3,540516585
2019-03-08,2743.07,530754897
2019-03-07,2748.93,597309611
2019-03-06,2771.45,528877584
2019-03-05,2789.65,576038060
2019-03-04,2792.81,614371859
2019-03-01,2803.69,592428627
2019-02-28,2784.49,773425454
2019-02-27,2792.38,508288881
2019-02-26,2793.9,551675763
2019-02-25,2796.11,580394860
2019-02-22,2792.67,537341713
2019-02-21,2774.88,508676967
2019-02-20,2784.7,566166669
2019-02-19,2779.76,525966991
2019-02-15,2775.6,693907421
2019-02-14,2745.73,527102540
2019-02-13,2753.03,535815800
2019-02-12,2744.73,597474153
2019-02-11,2709.8,531360727
2019-02-08,2707.88,557587800
2019-02-07,2706.05,625969945
2019-02-06,2731.61,535718912
2019-02-05,2737.7,581522355
2019-02-04,2724.87,541958874
2019-02-01,2706.53,642280876
2019-01-31,2704.1,1024765207
2019-01-30,2681.05,616716233
2019-01-29,2640,519764046
2019-01-28,2643.85,580761672
2019-01-25,2664.76,639278903
2019-01-24,2642.33,627699787
2019-01-23,2638.7,574077880
2019-01-22,2632.9,737565240
2019-01-18,2670.71,784726681
2019-01-17,2635.96,625677718
2019-01-16,2616.1,608247678
2019-01-15,2610.3,597494178
2019-01-14,2582.61,601100760
2019-01-11,2596.26,543311944
2019-01-10,2596.64,625406371
2019-01-09,2584.96,629452157
2019-01-08,2574.41,662516953
2019-01-07,2549.69,692225816
2019-01-04,2531.94,774811375
2019-01-03,2447.89,762962293
2019-01-02,2510.03,637584225
2018-12-31,2506.85,627380977
2018-12-28,2485.74,600118855
2018-12-27,2488.83,754927749
2018-12-26,2467.7,785822352
2018-12-24,2351.1,492144152
2018-12-21,2416.62,2284643404
2018-12-20,2467.42,1047090893
2018-12-19,2506.96,932514446
2018-12-18,2546.16,763897033
2018-12-17,2545.94,819097979
2018-12-14,2599.95,705439559
2018-12-13,2650.54,620983881
2018-12-12,2651.07,671626902
2018-12-11,2636.78,600208705
2018-12-10,2637.72,684878106
2018-12-07,2633.08,733845511
2018-12-06,2695.95,915372571
2018-12-04,2700.06,851039439
2018-12-03,2790.37,744605200
2018-11-30,2760.17,1126155208
2018-11-29,2737.76,523646403
2018-11-28,2743.79,666839589
2018-11-27,2682.17,550959355
2018-11-26,2673.45,608988820
2018-11-23,2632.56,291401125
2018-11-21,2649.93,552735153
2018-11-20,2641.89,760763750
2018-11-19,2690.73,688894394
2018-11-16,2736.27,838188083
2018-11-15,2730.2,695330012
2018-11-14,2701.58,704285465
2018-11-13,2722.18,610281337
2018-11-12,2726.22,630070307
2018-11-09,2781.01,659956477
2018-11-08,2806.83,571440204
2018-11-07,2813.89,614189081
2018-11-06,2755.45,549022195
2018-11-05,2738.31,599359660
2018-11-02,2723.06,742531163
2018-11-01,2740.37,700345393
2018-10-31,2711.74,910799476
2018-10-30,2682.63,888192193
2018-10-29,2641.25,778263648
2018-10-26,2658.69,870121014
2018-10-25,2705.57,767958462
2018-10-24,2656.1,815395463
2018-10-23,2740.69,695059367
2018-10-22,2755.88,552132465
2018-10-19,2767.78,710204239
2018-10-18,2768.78,584156031
2018-10-17,2809.21,559161877
2018-10-16,2809.92,545449049
2018-10-15,2750.79,554540805
2018-10-12,2767.13,726620973
2018-10-11,2728.37,885777014
2018-10-10,2785.68,777965581
2018-10-09,2880.34,534942622
2018-10-08,2884.43,546183422
2018-10-05,2885.57,564482798
2018-10-04,2901.61,537540104
2018-10-03,2925.51,557311899
2018-10-02,2923.43,536960154
2018-10-01,2924.59,543444751
2018-09-28,2913.98,651863125
2018-09-27,2914,496255888
2018-09-26,2905.97,572437760
2018-09-25,2915.56,559592014
2018-09-24,2919.37,578856027
2018-09-21,2929.67,1951071826
2018-09-20,2930.75,556556350
2018-09-19,2907.95,511855979
2018-09-18,2904.31,491829918
2018-09-17,2888.8,491583103
2018-09-14,2904.98,474830043
2018-09-13,2904.18,534354319
2018-09-12,2888.92,526533847
2018-09-11,2887.89,475957241
2018-09-10,2877.13,488437300
2018-09-07,2871.68,519383132
2018-09-06,2878.05,531748072
2018-09-05,2888.6,611398534
2018-09-04,2896.72,521852577
2018-08-31,2901.52,582307208
2018-08-30,2901.13,413676220
2018-08-29,2914.04,443529402
2018-08-28,2897.52,440029290
2018-08-27,2896.74,529573896
2018-08-24,2874.69,425807430
2018-08-23,2856.98,422539624
2018-08-22,2861.82,367247470
2018-08-21,2862.96,482188632
2018-08-20,2857.05,418866315
2018-08-17,2850.13,532721403
2018-08-16,2840.69,481917530
2018-08-15,2818.37,527499036
2018-08-14,2839.96,428267004
2018-08-13,2821.93,465078647
2018-08-10,2833.28,486996445
2018-08-09,2853.58,404265134
2018-08-08,2857.7,391622417
2018-08-07,2858.45,455622223
2018-08-06,2850.4,445464088
2018-08-03,2840.35,472003466
2018-08-02,2827.22,508759615
2018-08-01,2813.36,553483656
2018-07-31,2816.29,722981432
2018-07-30,2802.6,533145063
2018-07-27,2818.82,552498969
2018-07-26,2837.44,633260051
2018-07-25,2846.07,574458891
2018-07-24,2820.4,525043921
2018-07-23,2806.98,464098605
2018-07-20,2801.83,594490837
2018-07-19,2804.49,507386674
2018-07-18,2815.62,484911980
2018-07-17,2809.55,479778207
2018-07-16,2798.43,498361704
2018-07-13,2801.31,455567199
2018-07-12,2798.29,495510739
2018-07-11,2774.02,465278684
2018-07-10,2793.84,454090893
2018-07-09,2784.17,486476601
2018-07-06,2759.82,464756530
2018-07-05,2736.61,516237825
2018-07-03,2713.22,336033497
2018-07-02,2726.71,499463623
2018-06-29,2718.37,685339788
2018-06-28,2716.31,539355304
2018-06-27,2699.63,588772325
2018-06-26,2723.06,586084338
2018-06-25,2717.07,662570301
2018-06-22,2754.88,1089844942
2018-06-21,2749.76,544044909
2018-06-20,2767.32,549065443
2018-06-19,2762.59,644709135
2018-06-18,2773.75,577861779
2018-06-15,2779.66,1643960032
2018-06-14,2782.49,637381752
2018-06-13,2775.63,665465872
2018-06-12,2786.85,543375429
2018-06-11,2782,510492020
2018-06-08,2779.03,511059826
2018-06-07,2770.37,555821062
2018-06-06,2772.35,595241297
2018-06-05,2748.8,548168879
2018-06-04,2746.87,530474873
2018-06-01,2734.62,530951969
2018-05-31,2705.27,1013818538
2018-05-30,2724.01,536948168
2018-05-29,2689.86,638176489
2018-05-25,2721.33,445367188
2018-05-24,2727.76,516422428
2018-05-23,2733.29,544285247
2018-05-22,2724.44,503365316
2018-05-21,2733.01,475744489
2018-05-18,2712.97,574145236
2018-05-17,2720.13,459139071
2018-05-16,2722.46,488057147
2018-05-15,2711.45,549760430
2018-05-14,2730.13,506100042
2018-05-11,2727.72,501534717
2018-05-10,2723.07,480887389
2018-05-09,2697.79,539050531
2018-05-08,2671.92,572252093
2018-05-07,2672.63,503527729
2018-05-04,2663.42,507718299
2018-05-03,2629.73,599374734
2018-05-02,2635.67,609574830
2018-05-01,2654.8,557716845
2018-04-30,2648.05,694642615
2018-04-27,2669.91,519061816
2018-04-26,2666.94,628367336
2018-04-25,2639.4,558914899
2018-04-24,2634.56,626587531
2018-04-23,2670.29,516444628
2018-04-20,2670.14,705811880
